ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
132	Rat	H19	lncRNA	streptozocin (STZ)	diabetes mellitus (DM)	rats renal tubular epithelial cells	streptozotocin treatment	upregulated	29029394
133	Rat	H19	lncRNA	high glucose (HG) and lipid diet	diabetic foot ulcer (DFU)	ulcer tissues	high glucose and lipid diet	lncRNA H19 accelerated wound healing in DFU through elevation of CTGF and activation of the MAPK signaling pathway.	32698141
134	Rat	H19	lncRNA	adriamycin (ADR)	dilated cardiomyopathy (DCM)	rats?myocardial tissue	adriamycin (ADR) treatment	upregulated	28430627
135	Rat	H19	lncRNA	hindlimb unloading (HLU)	disuse osteoporosis (DOP)	rats	HLU treatment	downregulated	28447380
136	Rat	H19	lncRNA	intra-amygdala kainic acid	epilepsy	hippocampus	intra-amygdala kainic acid treatment	H19 is involved in astrocyte activation in the hippocampus of epileptic rats.	30314521
137	Rat	H19	lncRNA	kainic acid (KA)	epilepsy	rat hippocampus neurons	kainic acid treatment	LncRNA H19 could competitively bind to let-7b to promote hippocampal glial cell activation and epileptic seizures by targeting Stat3 in a rat model of temporal lobe epilepsy.	32648622
138	Rat	H19	lncRNA	hypoxia	hypoxic brain injury	PC-12 cell	hypoxia induce	"Hypoxia-induced cell damage was aggravated by lncRNA H19 overexpression, while was alleviated by lncRNA H19 silence."	30312698
139	Rat	H19	lncRNA	geniposide (GEN)	hypoxic/ischemic brain damage (HIBD)	oxygen and glucose deprivation (OGD)-treated PC-12 cells	Geniposide (GEN) treatment	upregulated	30472296
140	Rat	H19	lncRNA	hypoxia	hypoxic/ischemic brain damage (HIBD)	PC-12 cells	oxygen and glucose deprivation (OGD)	downregulated	30472296
141	Rat	H19	lncRNA	geniposide (GEN)	hypoxic-ischemic encephalopathy (HIE)	PC-12 cells	geniposide (GEN) treatment	H19 expression was upregulated by GEN.	30472296
142	Rat	H19	lncRNA	hypoxia	ischemic stroke (IS)	rat brain tissues	middle cerebral artery occlusion/reperfusion (MCAO/R) injury	upregulated	31170091
143	Rat	H19	lncRNA	oxygen glucose deprivation (OGD)	ischemic stroke (IS)	rat neuronal cells	oxygen glucose deprivation (OGD) treatment	upregulated	31170091
144	Rat	H19	lncRNA	hypoxia	myocardial infarction (MI)	rat cardiomyocyte	hypoxia treatment	Downregulated H19 and upregulated CYP1B1 were observed in MI patients.	33389498
145	Rat	H19	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia treatment	upregulated	32319634
146	Rat	H19	lncRNA	H2O2	myocardial ischemic preconditioning (IP)	H9c2 cells	H2O2 treatment	H19 overexpression enhanced the protective role of H2 O2 -PC in cardiomyocytes.	31975412
147	Rat	H19	lncRNA	chronic constriction injury (CCI)	neuropathic pain (NP)	Schwann cells	chronic constriction injury (CCI) induce	Silencing H19 inhibited NP by suppressing CDK5/p35 and p-CREB phosphorylation via the miR-196a-5p/CDK5 axis.	32903807
148	Rat	H19	lncRNA	"2, 3, 7, 8-tetrachlorodibenzo-p-dioxin (TCDD)"	ovary development and functions	female offspring rats (F1) ovary	the pregnant rats were treated with TCDD (100?ng/kg/day or 500?ng/kg/day) or only vehicle and corn oil on the day 8-14 of gestation through the gavage with a stainless-steel feeding needle. The vaginal opening time and estrous cycle of female offspring rats (F1) were monitored twice a day.	downregulated	31063829
149	Rat	H19	lncRNA	metformin (Met)	polycystic ovarian syndrome (PCOS)	ovary tissues	Metformin (Met) treatment	downregulated	30989649
150	Rat	H19	lncRNA	estrogen (ES)	postmenopausal osteoporosis (PMOP)	bone tissues	estrogen treatment	upregulated	33577975
151	Rat	H19	lncRNA	IL-1¦Â	pulmonary arterial hypertension (PAH)	pulmonary arterial smooth muscle cells (PASMCs)	IL-1¦Â treatment	upregulated	30547791
152	Rat	H19	lncRNA	monocrotaline (MCT)	pulmonary arterial hypertension (PAH)	serum; lungs tissues	monocrotaline (MCT) treatment	H19 was highly expressed in the serum and lungs of MCT-induced models.	30547791
153	Rat	H19	lncRNA	platelet derived growth factor-BB (PDGF-BB)	pulmonary arterial hypertension (PAH)	pulmonary arterial smooth muscle cells (PASMCs)	platelet-derived growth factor (PDGF)-BB treatment	upregulated	30547791
154	Rat	H19	lncRNA	3-methyladenine (3-MA)	repair of epidermal growth factor (EGF)	IEC-6 cells	3-methyladenine (3-MA) treatment	downregulated	32301281
155	Rat	H19	lncRNA	rapamycin	repair of epidermal growth factor (EGF)	IEC-6 cells	Rapamycin treatment	upregulated	32301281
156	Rat	H19	lncRNA	lipopolysaccharide (LPS)	sepsis-induced myocardial injury	H9c2 cells	lipopolysaccharide (LPS) treatment	"H19 and SORBS2 were downregulated in H9C2 cells following LPS treatment, while miR-93-5p was upregulated."	32996061
157	Rat	H19	lncRNA	lipopolysaccharide (LPS)	sepsis-induced myocardial injury	H9C2 cells	lipopolysaccharide (LPS) treatment	H19 attenuated the development of sepsis-induced myocardial injury in vitro via modulation of the miR-93-5p/SORBS2 axis.	32996061
158	Rat	H19	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	primary spinal neurons	lipopolysaccharide (LPS) treatment	SCI resulted in lncRNA H19 higher expression and miR-370-3p lower expression.	33708438
159	Rat	H19	lncRNA	metformin and sitagliptin	polycystic ovarian syndrome (PCOS)	primary ovarian granulosa cells?culture	metformin (DMBG) and sitagliptin (TECOS) treatment	co-treatment with TECOS and DMBG induced H19 expression via suppressing the PI3K/AKT-DNMT1 pathway.	31405334
160	Rat	HCG18	lncRNA	high glucose (HG)	diabetic peripheral neuropathy (DPN)	macrophage	high glucose (HG) treatment	LncRNA HCG18 was highly expressed in DPN model and HG-induced macrophages.	32996080
161	Rat	HIF1A-AS2	lncRNA	hypoxia	ischemic stroke (IS)	HUVECs	pMCAO treatment	upregulated in infraction areas	28985553
162	Rat	HOTAIR	lncRNA	sepsis	acute kidney injury (AKI)	?kidney tissues	cecal ligation puncture induced sepsis treatment	lncRNA HOTAIR mimics could remarkably improve the renal function of sepsis rats	31081107
163	Rat	HOTAIR	lncRNA	hypoxia	acute myocardial infarction (AMI)	neonatal rat cardiomyocytes	hypoxia treatment	downregulated	29258067
164	Rat	HOTAIR	lncRNA	hypoxia	acute myocardial infarction (AMI)	H9C2 cells	hypoxia induce	upregulated	30468490
165	Rat	HOTAIR	lncRNA	bisphenol-A (BPA) and diethylstilbestrol (DES)	breast cancer	mammary glands of rat	BPA and DES treatment	upregulated	24533974
166	Rat	HOTAIR	lncRNA	exenatide (EXA)	cirrhotic cardiomyopathy	thioacetamide (TAA)-treated rats cardiac tissue	exenatide (EXA) treatment	upregulated	31100415
167	Rat	HOTAIR	lncRNA	thioacetamide (TAA)	cirrhotic cardiomyopathy	cardiac tissue	thioacetamide (TAA) treatment	downregulated	31100415
168	Rat	HOTAIR	lncRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	H9c2 cells	?high glucose (HG) induce	HOTAIR protected against DCM via activation of the SIRT1 expression by sponging miR-34a.	30216438
169	Rat	HOTAIR	lncRNA	streptozocin (STZ)	diabetic cardiomyopathy (DCM)	heart tissues	streptozotocin (STZ) treatment	HOTAIR was downregulated in the diabetic hearts	30216438
170	Rat	HOTAIR	lncRNA	lipopolysaccharide (LPS)	rheumatoid arthritis (RA)	chondrocytes obtained from SD rats	lipopolysaccharide (LPS) treatment	downregulated	28732288
171	Rat	HOTAIR	lncRNA	H2O2	ischemia/reperfusion (I/R) injury	H9c2 cells	H2O2 treatment	HOTAIR was significantly downregulated in H9c2 cells in response to oxidative stimuli.	30239560
172	Rat	HOTAIR	lncRNA	sulfasalazine	multiple sclerosis (MS)	OLN-93 cells	sulfasalazine (SF) treatment	SF downregulated lncRNA HOTAIR but upregulated miR-136-5p	29944870
173	Rat	HOTAIR	lncRNA	hypoxia	myocardial infarction (MI)	rat heart tissues	permanent ligation of the left anterior descending (LAD) coronary artery induce	downregulated	30607799
174	Rat	HOTAIR	lncRNA	H2O2	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	H2O2 treatment	HOTAIR aggravates myocardial IR by competitively binding SRSF1 with microRNA-126.	32964995
175	Rat	HOTAIR	lncRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	upregulated	32256945
176	Rat	HOTAIR	lncRNA	matrine	oxidative stress	H9c2 cells	matrine treatment	Matrine modulated H2O2-induced myocardial oxidative stress repair through HOTAIR/miR-106b-5p axis via AKT and STAT3 signaling pathway.	32395744
177	Rat	HOTAIR	lncRNA	dehydro-isoandrosterone	polycystic ovarian syndrome (PCOS)	ovarian tissues and granulosa cells	dehydro-isoandrosterone treatment	LncRNA HOTAIR up-regulates the expression of IGF1 and aggravates the endocrine disorders and granulosa cell apoptosis through competitive binding to miR-130a in rat models of PCOS.	31733099
178	Rat	HOTAIR	lncRNA	dehydro-isoandrosterone	polycystic ovarian syndrome (PCOS)	ovarian tissues	dehydro-isoandrosterone treatment	upregulated	31733099
179	Rat	HOTAIR	lncRNA	paeonol (PAE)	renal interstitial fibrosis (RIF)	renal tissues or NRK-49F cells	paeonol (PAE) treatment	PAE was found to decrease HOTAIR and Notch1 expression but to increase the miR-124 expression in RIF rats.	30714138
180	Rat	HOTAIR	lncRNA	sevoflurane (SEV)	sevoflurane anesthesia-mediated cognitive dysfunction	hippocampus	sevoflurane treatment	upregulated	29352445
181	Rat	HOTTIP	lncRNA	streptozocin (STZ)	diabetic retinopathy (DR)	retina tissues	streptozocin (STZ) treatment	upregulated	29863235
182	Rat	HOXA-AS2	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	kidney tissues	streptozotocin (STZ) treatment	HOXA-AS2 was downregulated in STZ-induced DN rats	32432759
183	Rat	HOXB-AS3	lncRNA	doxorubicin (DOX)	cardiotoxicity	H9c2 cells	Doxorubicin (DOX) treatment	Relative level of HOXB-AS3 was upregulated in DOX-treated cardiomyocytes. Silence of HOXB-AS3 in cardiomyocytes undergoing DOX treatment markedly elevated their proliferative ability.	32010313
184	Rat	HOXB-AS3	lncRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced cardiotoxicity	H9c2 cells	doxorubicin (DOX) treatment	Relative level of HOXB-AS3 was upregulated in DOX-treated cardiomyocytes.	32010313
185	Rat	HULC	lncRNA	hypoxia/reoxygenation (H/R)	acute myocardial infarction (AMI)	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	downregulated	32674625
186	Rat	HULC	lncRNA	dimethylnitrosamine (DMN)	liver cirrhosis	liver tissues	dimethylnitrosamine (DMN) treatment	upregulated	31933850
187	Rat	IFNG-AS1	lncRNA	vildagliptin (Vilda)	ulcerative colitis (UC)	colon tissues	Vildagliptin (Vilda) treatment	"Vilda hsa markedly inhibited the expression of lncRNA IFNG-AS1 and miR-146a, as well as PI3K/Akt/NF¦ÊB pathway"	33434756
188	Rat	ILF3-AS1	lncRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia treatment	ILF3-AS1 was downregulated by hypoxia.	32196615
189	Rat	JHDM1D-AS1	lncRNA	H2O2	periodontal ligament repair	rat periodontal ligament stem cells (PDLSCs)	H2O2 treatment	downregulated	31276733
190	Rat	KCNA2-AS	lncRNA	varicella zoster virus (VZV)	postherpetic neuralgia (PHN)	spinal cord tissue	Varicella zoster virus (VZV) treatment	KCNA2-AS was highly expressed in the spinal cord tissue of PHN model rats	33225882
191	Rat	KCNQ1OT1	lncRNA	hypoxia	acute myocardial infarction (AMI)	H9c2 cells	hypoxia treatment	"Kcnq1ot1 sponged miR-466k and miR-466i-5p to up-regulate Tead1, thus triggering cardiomyocyte injury in the process of AMI."	32422306
192	Rat	KCNQ1OT1	lncRNA	high glucose (HG)	diabetic corneal endothelial keratopathy	rat corneal endothelial cells	high glucose treatment	upregulated	31693400
193	Rat	KCNQ1OT1	lncRNA	streptozocin (STZ)	diabetic corneal endothelial keratopathy	corneal endothelial cells	streptozotocin (STZ) treatment	upregulated	31693400
194	Rat	KCNQ1OT1	lncRNA	ketamine	ketamine-induced neurotoxicity	neurons of the hippocampus; PC-12 cells	ketamine treatment	LncRNA KCNQ1OT1 Sponges miR-206 to Ameliorate Neural Injury Induced by Anesthesia via Up-Regulating BDNF.	33204065
195	Rat	KCNQ1OT1	lncRNA	lipopolysaccharide (LPS)	myocardial injury	H9c2 cells	lipopolysaccharide (LPS) treatment	downregulated of KCNQ1OT1 advances cardiac injury through regulating miR-192-5p/XIAP axis during sepsis.	32102564
196	Rat	L20992	lncRNA	lead (Pb)	lead-induced neurotoxicity	PC12 cells	lead treatment	lncRNAL20992 was significantly upregulated in a lead-induced neuronal-injury cell model.	29029323
197	Rat	LEF1-AS1	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	primary microglial cells	lipopolysaccharide (LPS) treatment	"We revealed that LncRNA LEF1-AS1 was distinctly upregulated, whereas miR-222-5p was significantly downregulated in LPS-treated SCI and microglial cells."	33407665
198	Rat	LEGLTBC	lncRNA	high glucose (HG) and palmitate (HG/PA)	type 2 diabetes mellitus (T2DM)	INS-1 cells	high glucose and palmitate (HG/PA) treatment	downregulated	31737170
199	Rat	LET	lncRNA	hypoxia	ischemic heart disease (IHD)	H9c2 cells	hypoxia treatment	downregulated	31222827
200	Rat	LET	lncRNA	hypoxia	ischemic heart disease (IHD)	H9c2 cells	hypoxia induce	The expression of lncRNA-LET was repressed by hypoxia. Overexpression of lncRNA-LET attenuated hypoxia-induced injury in H9c2 cells.	31222827
201	Rat	Lin28	lncRNA	"2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine (PhIP)"	colorectal cancer (CRC)	rat tumors; colonic mucosa tissues	"2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine (PhIP) treatment"	the let-7/c-Myc/Lin28 axis is dysregulated in heterocyclic amine-induced colon carcinogenesis	22641368
202	Rat	LINC00261	lncRNA	hypoxia/reoxygenation (H/R)	ischemia/reperfusion (I/R)-mediated acute myocardial infarction (AMI)	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	The expression of LINC00261 was significantly downregulated in H9C2 cells.	32558131
203	Rat	LINC00339	lncRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced cardiotoxicity	primary cultured myocardial cells (PC); H9c2 cells	doxorubicin (DOX) treatment	Primary cultured myocardial cell (PC) and H9C2 cell line were treated with different concentrations of DOX and the expression of LINC00339 were markedly upregulated.	30170730
204	Rat	LINC00472	lncRNA	lipopolysaccharide (LPS)	sepsis-induced acute hepatic injury	liver tissues	Lipopolysaccharide (LPS) treatment	upregulated	33129786
205	Rat	LINC00707	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	PC-12 cells	lipopolysaccharide (LPS) treatment	LINC00707 alleviates LPS-induced inflammation and apoptosis in PC-12 cells by targeting miR-30a-5p/Neurod 1	31272297
206	Rat	LINC00961	lncRNA	hypoxia	myocardial infarction (MI)	cardiomyocytes H9c2	hypoxia induce	upregulated	30887575
207	Rat	LINC01614	lncRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2cells	hypoxia/reoxygenation (H/R) treatment	upregulated	32231469
208	Rat	LNC_000343	lncRNA	iohexol	contrast-induced acute kidney injury (CIAKI)	Renal tissue	"Animals were dehydrated for 48 h and then underwent furosemide (10 mL/kg; Harvest Pharmaceutical, Shanghai, China) injection 30 min before administration of iohexol (15 mL/kg, group CI-AKI; iodine, 350 mg/mL; GE Healthcare, Shanghai, China) or 0.9% normal saline (15 mL/kg, control group)."	lncRNA LNC_000343 was downregulated in Contrast-induced acute kidney injury (CI-AKI).	31234008
209	Rat	lnc000908	lncRNA	isoproterenol	cardiac fibrosis	heart tissues	isoproterenol treatment	upregulated	31297954
210	Rat	lncRNA00654	lncRNA	pentoxifylline (PTX)	cardiac injury	heart sissues	Pentoxifylline (PTX) treatment	Pentoxifylline (PTX) treatment produced a dose-dependent decrease in lncRNA-00654 expressions	31972363
211	Rat	lncRNA5657	lncRNA	lipopolysaccharide (LPS)	sepsis-induced lung injury	NR8383 cells	lipopolysaccharide (LPS) treatment	upregulated	32866783
212	Rat	LOC102546452	lncRNA	lipopolysaccharide (LPS)	hepatocarcinogenesis	WB-F344 cells	lipopolysaccharide (LPS) treatment	upregulated	31065105
213	Rat	LOC102547847	lncRNA	lipopolysaccharide (LPS)	hepatocarcinogenesis	WB-F344 cells	lipopolysaccharide (LPS) treatment	upregulated	31065105
214	Rat	LOC102549714	lncRNA	silica	silicosis	lung tissues	silica treatment	upregulated	32028236
215	Rat	LOC102549714	lncRNA	TGF-¦Â1	silicosis	rat lung fibroblasts (FBs)	TGF-¦Â1 treatment	upregulated	32028236
216	Rat	LOC102549726	lncRNA	nickel	steroidogenesis disturbance	Leydig cells	NiSO4 induce	dysregulated	31734292
217	Rat	LOC102549726	lncRNA	NiSO4	steroidogenesis disturbance	rat Leydig cells	NiSO4 treatment	upregulated	31734292
218	Rat	LOC102550137	lncRNA	silica	silicosis	lung tissues	silica treatment	upregulated	32028236
219	Rat	LOC102550137	lncRNA	TGF-¦Â1	silicosis	rat lung fibroblasts (FBs)	TGF-¦Â1 treatment	upregulated	32028236
220	Rat	LOC102551149	lncRNA	platelet-derived growth factor (PDGF)	liver fibrosis	hepatic stellate cells (HSCs)	platelet-derived growth factor (PDGF) treatment	downregulated	32306379
221	Rat	LOC102553339	lncRNA	lipopolysaccharide (LPS)	hepatocarcinogenesis	WB-F344 cells	lipopolysaccharide (LPS) treatment	upregulated	31065105
222	Rat	LOC103690121	lncRNA	high glucose (HG)	type 1 diabetes mellitus (T1DM)	rat hippocampal neurons (RN-h cells)	high glucose treatment	upregulated	30851305
223	Rat	LOC103690121	lncRNA	streptozocin (STZ)	type 1 diabetes mellitus (T1DM)	hippocampal tissues	streptozotocin (STZ) treatment	upregulated	30851305
224	Rat	LOC103691197	lncRNA	lipopolysaccharide (LPS)	hepatocarcinogenesis	WB-F344 cells	lipopolysaccharide (LPS) treatment	upregulated	31065105
225	Rat	LOC103691336	lncRNA	MgSO4	osteogenesis	rat primary bone marrow stromal cells	MgSO4 treatment	upregulated	31081160
226	Rat	LOC103691771	lncRNA	silica	silicosis	lung tissues	silica treatment	upregulated	32028236
227	Rat	LOC103691771	lncRNA	TGF-¦Â1	silicosis	rat lung fibroblasts (FBs)	TGF-¦Â1 treatment	upregulated	32028236
228	Rat	LOC103692016	lncRNA	silica	silicosis	lung tissues	silica treatment	downregulated	32028236
229	Rat	LOC103692016	lncRNA	TGF-¦Â1	silicosis	rat lung fibroblasts (FBs)	TGF-¦Â1 treatment	downregulated	32028236
230	Rat	LOC103692656	lncRNA	lipopolysaccharide (LPS)	hepatocarcinogenesis	WB-F344 cells	lipopolysaccharide (LPS) treatment	upregulated	31065105
231	Rat	LOC103693125	lncRNA	silica	silicosis	lung tissues	silica treatment	downregulated	32028236
232	Rat	LOC103693125	lncRNA	TGF-¦Â1	silicosis	rat lung fibroblasts (FBs)	TGF-¦Â1 treatment	downregulated	32028236
233	Rat	Lrrc75a-as1	lncRNA	inorganic phosphate (Pi)	vascular calcification (VC)	rat vascular smooth muscle cells (VSMCs)	inorganic phosphate treatment	downregulated	30971745
234	Rat	MAGI1-IT1	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	H9c2 cells	angiotensin II (Ang II) treatment	downregulated	31222747
235	Rat	MAGI1-IT1	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	H9c2 cells	angiotensin II (Ang II) treatment	MAGI1-IT1 functioned as a negative regulator in CH through inactivating Wnt/beta-catenin pathway via targeting miR-302e/DKK1 axis	31222747
236	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	acute kidney injury (AKI)	kidney tissues; NRK-52E cells	lipopolysaccharide (LPS) treatment	upregulated	29115409
237	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	acute kidney injury (AKI)	NRK-52E cells	lipopolysaccharide (LPS) treatment	upregulated	29115409
238	Rat	MALAT1	lncRNA	"5(S), 6(R),7-trihydroxyheptanoic acid methyl ester (BML-111)"	acute lung injury (ALI)	lung tissues	BML-111 treatment	upregulated	29704485
239	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	acute lung injury (ALI)	lung tissues	lipopolysaccharide (LPS) treatment	MALAT1 was upregulated and mir-146a was downregulated in lps-induced ALI rat model.	29649906
240	Rat	MALAT1	lncRNA	hyperbaric oxygen (HBO)	acute myocardial infarction (AMI)	Rat cardiac myocytes	Hyperbaric oxygen (HBO) treatment	HBO significantly increased MALAT1 expression in cardiac myocytes.	32939962
241	Rat	MALAT1	lncRNA	hypoxia	acute myocardial infarction (AMI)	heart tissues	ligation of the left anterior descending coronary artery	upregulated	32010261
242	Rat	MALAT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	acute myocardial infarction (AMI)	H9c2 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	31669130
243	Rat	MALAT1	lncRNA	caerulein (Cae)	acute pancreatitis (AP)	"AR42J, a rat pancreatic acinar cell line"	caerulein (Cae) treatment	upregulated	31518341
244	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	acute respiratory distress syndrome (ARDS)	lung tissues	lipopolysaccharide (LPS) treatment	upregulated	33407436
245	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	acute spinal cord injury (ASCI)	primary microglia	lipopolysaccharide (LPS) treatment	"Upon treatment with LPS, MALAT1 expression dramatically increased in the microglia in vitro."	29631367
246	Rat	MALAT1	lncRNA	amyloid-¦Â (A¦Â) 1-42	Alzheimer's disease (AD)	nerve growth factor (NGF) stimulated PC 12 cells and primary cerebral cortex neurons of rat embryo	amyloid ¦Â1-42?(A¦Â) treatment	downregulated	31345147
247	Rat	MALAT1	lncRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	PC12; C6 cells	amyloid-¦Â (A¦Â) 25-35 treatment	MALAT1 could promote neuronal recovery following AD through the miR-30b/CNR1 network and the PI3K/AKT signaling activation.	32976819
248	Rat	MALAT1	lncRNA	fluid-percussion injury (FPI)	brain edema	astrocyte	fluid percussion injury (FPI) induce	downregulated	31218751
249	Rat	MALAT1	lncRNA	cadmium (Cd)	cadmium-induced toxicity	rats lung	cadmium (Cd) treatment	upregulated in the lung	30090506
250	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	cell differentiation	differentiated BM-MSCs	lipopolysaccharide (LPS) treatment	"In hepatocytes differentiated from BM-MSCs, miR-217 was downregulated and lncRNA MALAT1 was upregulated. RIP analysis showed MALAT1 was physically associated with miR-217 and might function in the regulation of ZEB-1, further enhancing the expression of TERT so as to augment telomerase activity."	30658864
251	Rat	MALAT1	lncRNA	aerobic exercise	chronic heart failure (CHF)	myocardial tissues	aerobic exercise training (AET) treatment	upregulated	33708967
252	Rat	MALAT1	lncRNA	streptozocin (STZ)	diabetes-related microvascular complications	diabetic rats retinal endothelial cell	STZ treatment	upregulated	25356875
253	Rat	MALAT1	lncRNA	streptozocin (STZ)	diabetic gastroparesis (DGP)	stomach	streptozocin (STZ) treatment	MALAT1 was upregulated in rat model of DGP	29317209
254	Rat	MALAT1	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	rats renal tubular epithelial cells	streptozotocin treatment	upregulated	27964927
255	Rat	MALAT1	lncRNA	angiotensin II (Ang II)	hypertension	rat vascular tissues	angiotensin II (Ang II) treatment	upregulated	31343412
256	Rat	MALAT1	lncRNA	hypoxia	hypoxia-induced injury	PC12 cells	hypoxia treatment	upregulated	29360503
257	Rat	MALAT1	lncRNA	H2O2	myocardial infarction (MI)	H9C2 cells	H2O2 treatment	upregulated	30841417
258	Rat	MALAT1	lncRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia induce	Hypoxia significantly enhanced the expression of Malat1. Knockdown of Malat1 aggravated hypoxia-induced H9c2 cell injury.	30843674
259	Rat	MALAT1	lncRNA	isoproterenol	myocardial infarction (MI)	heart tissues	isoproterenol (ISO) treatment	LncRNA MALAT1 was upregulated in the myocardial infarction areas.	30536615
260	Rat	MALAT1	lncRNA	isoproterenol	myocardial infarction (MI)	rat H9C2 cells	isoproterenol (ISO) treatment	lncRNA MALAT1 protected cardiomyocytes from ISO-induced apoptosis by sponging miR-558 thus promoting ULK1-dependent autophagy.	30536615
261	Rat	MALAT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9C2 cardiomyocytes	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	31823095
262	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	myocarditis	H9c2 cells	lipopolysaccharide (LPS) treatment	downregulated	31027517
263	Rat	MALAT1	lncRNA	myricetin	myocarditis	LPS-treated H9c2 cells	myricetin treatment	upregulated	31027517
264	Rat	MALAT1	lncRNA	brachial plexus avulsion	neuropathic pain (NP)	spinal cords	brachial plexus avulsion induce	downregulated	31114309
265	Rat	MALAT1	lncRNA	chronic constriction injury (CCI)	neuropathic pain (NP)	L4©\L6 dorsal spinal cord of rats	chronic constriction injury (CCI) induce	upregulated	30740678
266	Rat	MALAT1	lncRNA	sevoflurane (SEV)	neurotoxicity	rat hippocampal tissues	Sevoflurane exposure treatment	"Suppression of MALAT1 can reduce the apoptosis of hippocampal neurons induced by sevoflurane anesthesia, improve the capability of spatial learning, and memory function and alleviate the loss of hippocampal nerve cells in developing rats"	31190336
267	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	osteoarthritis (OA)	rat chondrocytes	lipopolysaccharide (LPS) treatment	MALAT1 was upregulated in chondrocytes induced by LPS.	31472145
268	Rat	MALAT1	lncRNA	lipopolysaccharide (LPS)	osteoarthritis (OA)	Isolated rat chondrocytes	lipopolysaccharide (LPS) treatment	"In OA patients and OA cell model, the expression of MALAT1 and PI3K was clearly reduced. Following with MALAT1 silencing, the generation of Cyclooxygenase-2 (COX-2), Interleukin-6 (IL-6) and Matrix metallopeptidase-13 (MMP-13) were promoted, while the level of type II collagen (COL2) was inhibited. Moreover, MALAT1 silencing caused a significant reduction in the proliferative rate of LPS-treated chondrocytes through inducing apoptosis."	31472145
269	Rat	MALAT1	lncRNA	green tea polyphenols (GTP)	oxidative stress	PC12 cells	PC12 cells were preincubated with GTP prior to H2O2 stimulation	upregulated	31456460
270	Rat	MALAT1	lncRNA	uterine perfusion pressure (RUPP)	pregnancy-induced hypertension (PIH)	aortic endothelial cells (ECs)	uterine perfusion pressure (RUPP) treatment	upregulated	32351607
271	Rat	MALAT1	lncRNA	resveratrol	pulmonary embolism	pulmonary embolism (PE) induced heart tissues	resveratrol (Res) treatment	downregulated	31573048
272	Rat	MALAT1	lncRNA	high glucose (HG)	pyroptosis	H9c2 cells	high glucose (HG) treatment	"MALAT1 mRNA expression levels were significantly increased, whereas miR-141-3p expression levels were significantly decreased in HG-treated H9C2 cells compared with the NG group."	33576445
273	Rat	MALAT1	lncRNA	sinapic acid (SA)	pyroptosis	macrophages	sinapic acid (SA) treatment	downregulated	29095793
274	Rat	MALAT1	lncRNA	ginkgo biloba extract (GBE)	renal injury	methotrexate (MTX)-induce rat renal tissues	Ginkgo biloba extract (GB) treatment	downregulated	31684190
275	Rat	MALAT1	lncRNA	methotrexate (MTX)	renal injury	renal tissues	Methotrexate (MTX) treatment	upregulated	31684190
276	Rat	MALAT1	lncRNA	cecal ligation and puncture (CLP)	sepsis	rats	cecal ligation and puncture (CLP) treatment	upregulated	29227823
